% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
2.251	1	1	226	2	1	28	4587
2.252	1	1	226	3	1	28	4587
2.253	1	1	226	4	1	28	4587
2.254	1	1	226	5	1	28	4587
2.255	1	1	226	6	1	28	4587
2.256	1	1	226	7	1	28	4587
2.257	1	1	226	8	1	28	4587
2.258	1	1	226	9	1	28	4587
2.259	1	1	226	10	1	28	4587
2.26	1	1	227	1	1	28	4587
2.261	1	1	227	2	1	28	4587
2.262	1	1	227	3	1	28	4587
2.263	1	1	227	4	1	28	4587
2.264	1	1	227	5	1	28	4587
2.265	1	1	227	6	1	28	4587
2.266	1	1	227	7	1	28	4587
2.267	1	1	227	8	1	28	4587
